ID,ANO,SEMANA,SUB_REG_NT,RED,MICRORED,E_SALUD,UBIGEO,DAA_C1,DAA_C1_4,DAA_C5,DAA_C5_11,DAA_C12_17,DAA_C18_29,DAA_C30_59,DAA_C60,DAA_D1,DAA_D1_4,DAA_D5,DAA_D5_11,DAA_D12_17,DAA_D18_29,DAA_D30_59,DAA_D60,DAA_H1,DAA_H1_4,DAA_H5,DAA_H5_11,DAA_H12_17,DAA_H18_29,DAA_H30_59,DAA_H60,DIS_C1,DIS_C1_4,DIS_C5,DIS_C5_11,DIS_C12_17,DIS_C18_29,DIS_C30_59,DIS_C60,DIS_D1,DIS_D1_4,DIS_D5,DIS_D5_11,DIS_D12_17,DIS_D18_29,DIS_D30_59,DIS_D60,DIS_H1,DIS_H1_4,DIS_H5,DIS_H5_11,DIS_H12_17,DIS_H18_29,DIS_H30_59,DIS_H60,FECHA_ING,ETNIAPROC,ETNIAS,PROCEDE,OTROPROC,USUARIO_REG
7564273,2011,35,52,5,0,150107A201,150103,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-09-05,,,,,
7564456,2011,36,52,5,0,150107A201,150107,0,0,10,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-09-12,,,,,
7564459,2011,36,52,5,0,150107A201,150118,0,4,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-09-12,,,,,
7564462,2011,36,52,5,0,150107A201,150103,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-09-12,,,,,
7564777,2011,37,52,5,0,150107A201,150107,0,4,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-09-19,,,,,
7565110,2011,38,52,5,0,150107A201,150107,0,0,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-09-26,,,,,
7565113,2011,38,52,5,0,150107A201,150118,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-09-26,,,,,
7565446,2011,39,52,5,0,150107A201,150107,4,0,25,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-10-03,,,,,
7565449,2011,39,52,5,0,150107A201,150118,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-10-03,,,,,
7565800,2011,40,52,5,0,150107A201,150107,1,2,14,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-10-10,,,,,
7565803,2011,40,52,5,0,150107A201,150118,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-10-10,,,,,
7566142,2011,41,52,5,0,150107A201,150107,0,1,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-10-17,,,,,
7566430,2011,42,52,5,0,150107A201,150107,0,4,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-10-24,,,,,
7566433,2011,42,52,5,0,150107A201,150118,0,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-10-24,,,,,
7566748,2011,43,52,5,0,150107A201,150107,1,3,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-02,,,,,
7566751,2011,43,52,5,0,150107A201,150118,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-02,,,,,
7567054,2011,44,52,5,0,150107A201,150107,1,2,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-07,,,,,
7567057,2011,44,52,5,0,150107A201,150118,0,2,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-07,,,,,
7567363,2011,45,52,5,0,150107A201,150107,0,2,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-14,,,,,
7567366,2011,45,52,5,0,150107A201,150118,0,3,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-14,,,,,
7567705,2011,46,52,5,0,150107A201,150107,1,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-21,,,,,
7567708,2011,46,52,5,0,150107A201,150118,0,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-21,,,,,
7568197,2011,47,52,5,0,150107A201,150107,2,0,10,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-28,,,,,
7568200,2011,47,52,5,0,150107A201,150118,1,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-28,,,,,
7568203,2011,47,52,5,0,150107A201,150103,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-11-28,,,,,
7568398,2011,48,52,5,0,150107A201,150107,1,2,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-12-06,,,,,
7568401,2011,48,52,5,0,150107A201,150118,0,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-12-06,,,,,
7568404,2011,48,52,5,0,150107A201,150103,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-12-06,,,,,
7568689,2011,49,52,5,0,150107A201,150107,2,3,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-12-12,,,,,
7569025,2011,50,52,5,0,150107A201,150107,2,7,9,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-12-19,,,,,
7569028,2011,50,52,5,0,150107A201,150118,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-12-19,,,,,
7569343,2011,51,52,5,0,150107A201,150107,2,2,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-12-26,,,,,
7569679,2011,52,52,5,0,150107A201,150107,1,3,10,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-12-31,,,,,
7569682,2011,52,52,5,0,150107A201,150118,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2011-12-31,,,,,
8249773,2012,1,52,5,0,150107A201,150107,1,2,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-01-09,,,,,
8249776,2012,1,52,5,0,150107A201,150118,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-01-09,,,,,
8250106,2012,2,52,5,0,150107A201,150103,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-01-16,,,,,
8250109,2012,2,52,5,0,150107A201,150107,1,1,14,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-01-16,,,,,
8250112,2012,2,52,5,0,150107A201,150118,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-01-16,,,,,
8250469,2012,3,52,5,0,150107A201,150107,1,3,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-01-23,,,,,
8250472,2012,3,52,5,0,150107A201,150118,0,4,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-01-23,,,,,
8250757,2012,4,52,5,0,150107A201,150103,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-01-30,,,,,
8250760,2012,4,52,5,0,150107A201,150107,0,2,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-01-30,,,,,
8250763,2012,4,52,5,0,150107A201,150118,2,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-01-30,,,,,
8251102,2012,5,52,5,0,150107A201,150103,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-02-06,,,,,
8251105,2012,5,52,5,0,150107A201,150107,0,1,12,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-02-06,,,,,
8251108,2012,5,52,5,0,150107A201,150118,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-02-06,,,,,
8251486,2012,6,52,5,0,150107A201,150103,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-02-13,,,,,
8251489,2012,6,52,5,0,150107A201,150107,2,5,9,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-02-13,,,,,
8251492,2012,6,52,5,0,150107A201,150118,0,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-02-13,,,,,
8251816,2012,7,52,5,0,150107A201,150107,3,2,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-02-20,,,,,
8251819,2012,7,52,5,0,150107A201,150118,1,1,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-02-20,,,,,
8252170,2012,8,52,5,0,150107A201,150107,0,0,9,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-02-27,,,,,
8252173,2012,8,52,5,0,150107A201,150118,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-02-27,,,,,
8252497,2012,9,52,5,0,150107A201,150107,1,4,13,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-03-05,,,,,
8252500,2012,9,52,5,0,150107A201,150118,1,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-03-05,,,,,
8252806,2012,10,52,5,0,150107A201,150107,1,2,11,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-03-12,,,,,
8252809,2012,10,52,5,0,150107A201,150118,1,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-03-12,,,,,
8253130,2012,11,52,5,0,150107A201,150107,0,4,13,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-03-19,,,,,
8253133,2012,11,52,5,0,150107A201,150118,1,3,11,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-03-19,,,,,
8253427,2012,12,52,5,0,150107A201,150107,0,2,9,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-03-26,,,,,
8253430,2012,12,52,5,0,150107A201,150118,0,0,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-03-26,,,,,
8253733,2012,13,52,5,0,150107A201,150107,1,3,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-04-02,,,,,
8253736,2012,13,52,5,0,150107A201,150118,1,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-04-02,,,,,
8254042,2012,14,52,5,0,150107A201,150107,1,3,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-04-09,,,,,
8254045,2012,14,52,5,0,150107A201,150118,0,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-04-09,,,,,
8254357,2012,15,52,5,0,150107A201,150107,3,1,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-04-16,,,,,
8254684,2012,16,52,5,0,150107A201,150103,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-04-23,,,,,
8254687,2012,16,52,5,0,150107A201,150107,1,2,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-04-23,,,,,
8254690,2012,16,52,5,0,150107A201,150118,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-04-23,,,,,
8255011,2012,17,52,5,0,150107A201,150107,0,2,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-05-01,,,,,
8255014,2012,17,52,5,0,150107A201,150118,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-05-01,,,,,
8255362,2012,18,52,5,0,150107A201,150107,1,1,10,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-05-07,,,,,
8255698,2012,19,52,5,0,150107A201,150107,1,0,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-05-14,,,,,
8255701,2012,19,52,5,0,150107A201,150118,0,2,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-05-14,,,,,
8256016,2012,20,52,5,0,150107A201,150107,0,0,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-05-21,,,,,
8256340,2012,21,52,5,0,150107A201,150107,0,2,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-05-29,,,,,
8256343,2012,21,52,5,0,150107A201,150118,3,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-05-29,,,,,
8256688,2012,22,52,5,0,150107A201,150103,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-06-04,,,,,
8256691,2012,22,52,5,0,150107A201,150107,0,0,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-06-04,,,,,
8257012,2012,23,52,5,0,150107A201,150107,1,1,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-06-11,,,,,
8257015,2012,23,52,5,0,150107A201,150118,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-06-11,,,,,
8257354,2012,24,52,5,0,150107A201,150107,1,3,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-06-18,1.0,,1.0,,
8257357,2012,24,52,5,0,150107A201,150118,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-06-18,1.0,,1.0,,
8257660,2012,25,52,5,0,150107A201,150107,0,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-06-25,,,,,
8257663,2012,25,52,5,0,150107A201,150118,1,2,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-06-25,,,,,
8257969,2012,26,52,5,0,150107A201,150107,0,5,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-02,,,,,
8257972,2012,26,52,5,0,150107A201,150118,0,3,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-02,,,,,
8258269,2012,27,52,5,0,150107A201,150107,1,2,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-09,,,,,
8258272,2012,27,52,5,0,150107A201,150118,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-09,,,,,
8258593,2012,28,52,5,0,150107A201,150103,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-16,,,,,
8258596,2012,28,52,5,0,150107A201,150107,0,0,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-16,,,,,
8258599,2012,28,52,5,0,150107A201,150118,1,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-16,,,,,
8258908,2012,29,52,5,0,150107A201,150107,0,2,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-23,,,,,
8258911,2012,29,52,5,0,150107A201,150118,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-23,,,,,
8259226,2012,30,52,5,0,150107A201,150107,1,4,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-30,,,,,
8259229,2012,30,52,5,0,150107A201,150118,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-07-30,,,,,
8259547,2012,31,52,5,0,150107A201,150107,0,3,9,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-08-06,,,,,
8259850,2012,32,52,5,0,150107A201,150107,0,0,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-08-13,,,,,
8260171,2012,33,52,5,0,150107A201,150107,1,0,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-08-20,,,,,
8260174,2012,33,52,5,0,150107A201,150118,0,1,4,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-08-20,,,,,
8260504,2012,34,52,5,0,150107A201,150103,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-08-27,,,,,
8260507,2012,34,52,5,0,150107A201,150107,0,0,10,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-08-27,,,,,
8260807,2012,35,52,5,0,150107A201,150107,0,3,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-09-03,,,,,
8260810,2012,35,52,5,0,150107A201,150118,2,2,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-09-03,,,,,
8261131,2012,36,52,5,0,150107A201,150107,1,1,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-09-10,,,,,
8261134,2012,36,52,5,0,150107A201,150118,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-09-10,,,,,
8261452,2012,37,52,5,0,150107A201,150107,0,2,10,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-09-17,,,,,
8261749,2012,38,52,5,0,150107A201,150107,1,3,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-09-24,,,,,
8261752,2012,38,52,5,0,150107A201,150118,0,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-09-24,,,,,
8262016,2012,39,52,5,0,150107A201,150107,0,3,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-10-01,,,,,
8262019,2012,39,52,5,0,150107A201,150118,1,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-10-01,,,,,
8262265,2012,40,52,5,0,150107A201,150107,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-10-09,,,,,
8262268,2012,40,52,5,0,150107A201,150118,0,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-10-09,,,,,
8262493,2012,41,52,5,0,150107A201,150107,0,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-10-15,,,,,
8262496,2012,41,52,5,0,150107A201,150118,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-10-15,,,,,
8262772,2012,42,52,5,0,150107A201,150107,0,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-10-22,1.0,,1.0,,
8262976,2012,43,52,5,0,150107A201,150107,0,1,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-10-30,,,,,
8262979,2012,43,52,5,0,150107A201,150118,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-10-30,,,,,
8262982,2012,43,52,5,0,150107A201,150103,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-10-30,,,,,
8263414,2012,44,52,5,0,150107A201,150107,2,5,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-11-05,1.0,,1.0,,
8263417,2012,44,52,5,0,150107A201,150118,0,0,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-11-05,1.0,,1.0,,
8263732,2012,45,52,5,0,150107A201,150107,0,1,6,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-11-12,,,,,
8263735,2012,45,52,5,0,150107A201,150118,0,1,3,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-11-12,,,,,
8264104,2012,46,52,5,0,150107A201,150107,0,0,8,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-11-19,1.0,,1.0,,
8264407,2012,47,52,5,0,150107A201,150107,1,1,18,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-11-26,1.0,,1.0,,
8264884,2012,48,52,5,0,150107A201,150107,0,1,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-12-04,,,,,
8264887,2012,48,52,5,0,150107A201,150118,0,0,2,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-12-04,,,,,
8265004,2012,49,52,5,0,150107A201,150107,0,1,23,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-12-10,,,,,
8265313,2012,50,52,5,0,150107A201,150107,0,4,5,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-12-17,,,,,
8265316,2012,50,52,5,0,150107A201,150118,1,1,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-12-17,,,,,
8265625,2012,51,52,5,0,150107A201,150107,1,2,7,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-12-26,1.0,,1.0,,
8265628,2012,51,52,5,0,150107A201,150118,0,0,1,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,,2012-12-26,1.0,,1.0,,
